Timestamp,Regime de Contratação,Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Qual é o seu salário mensal bruto em Reais?,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Você foi afetado pela onde de demissões em massa nos últimos 6 meses?,(Opcional) Quais informações você quer que eu extraia a partir dos dados que você forneceu?
2/26/2023 17:32:43,CLT,Masculino,Sudeste,Remoto,Não,5217.86,Analista de Testes,Pleno,Não,
2/9/2023 6:20:22,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",5200,Analista de Testes,Pleno,Não,Poderia ter uma seção até quantos funcionários tem na empresa para sabermos se os valores mudam conforme a relevância da mesma
2/26/2023 13:45:36,CLT,Feminino,Sudeste,Híbrido (Presencial e Remoto),Não,5200,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:28:37,CLT,Feminino,Sudeste,Híbrido (Presencial e Remoto),Não,5200,Analista de Qualidade (QA),Pleno,Não,
2/20/2023 5:43:11,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",5200,Analista de Testes,Pleno,Não,
2/25/2023 11:12:37,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,5200,Analista de Testes,Júnior,Não,
2/26/2023 8:51:39,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",5200,Analista de Testes,Pleno,Não,"Se existe um padrão de definição quanto a senioridade Se uma pessoa atuou por mais de 7 anos com testes manuais, porém agora tem menos de 1 ano com automação, como deveria ser definido sua senioridade E porque esta separação de manual e automação?"
2/28/2023 8:21:00,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5200,Analista de Testes,Pleno,Sim,
2/11/2023 8:32:42,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5200,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:57:36,CLT,Feminino,Sudeste,Remoto,Não,5199,Analista de Testes,Pleno,Não,Gostaria de ver qual o valor que o pessoal está está recebendo de vale alimentação/ refeição 
2/10/2023 7:09:18,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5185,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 20:29:45,CLT,Masculino,Centro-Oeste,Presencial,Não,5149,Analista de Qualidade (QA),Pleno,Não,
2/21/2023 12:16:26,CLT,Masculino,Sul,Remoto,Não,5131,Analista de Testes,Pleno,Não,
2/12/2023 22:28:43,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",5100,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 11:51:11,CLT,Masculino,Sudeste,Remoto,Não,5100,Analista de Qualidade (QA),Júnior,Não,
2/10/2023 11:33:47,CLT,Masculino,Nordeste,Remoto,Não,5100,Analista de Testes,Sênior,Não,
2/15/2023 16:06:46,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",5100,Analista de Testes,Júnior,Não,
2/22/2023 17:08:36,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",5099,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 10:51:42,CLT,Masculino,Norte,Híbrido (Presencial e Remoto),Não,5078.64,Analista de Testes,Júnior,Não,
2/15/2023 21:30:51,CLT,Masculino,Centro-Oeste,Remoto,Não,5048,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 10:42:25,CLT,Masculino,Sul,Remoto,Não,5033,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:35:54,PJ,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Não,
2/13/2023 9:30:37,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Automatizador de Testes,Pleno,Não,
2/22/2023 21:27:44,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,5000,Engenheiro de Qualidade (QA Engineer),Pleno,Sim,
2/23/2023 14:32:28,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Sênior,Não,
2/23/2023 17:30:31,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",5000,Analista de Qualidade (QA),Pleno,Não,Acho legal ter uma media de salario por modelo de atividades
2/27/2023 6:33:29,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 11:51:25,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Pleno,Não,
2/11/2023 11:06:02,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),Não,5000,Analista de Testes,Pleno,Não,"Estou completando três anos (FEV/2023) na área de teste e qualidade de software 

No primeiro emprego, atuei como Executor de Testes (2 anos e três meses) e agora, no emprego atual, como Analista de Testes (7 meses)  

(*) Atuação em empresas de Consultoria 

Possuir certificações, pós-graduação ou MBA na área, poderá favorecer no aumento salarial"
2/11/2023 12:31:06,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Não,
2/13/2023 12:46:44,CLT,Masculino,Centro-Oeste,Presencial,Não,5000,Executor de Testes,Sênior,Sim,
2/14/2023 7:27:17,CLT,Masculino,Sudeste,,Não,5000,Analista de Qualidade (QA),Júnior,Não,
2/18/2023 10:29:43,CLT,Feminino,Sudeste,Remoto,Não,5000,Analista de Testes,Pleno,Não,
2/22/2023 11:16:55,CLT,Feminino,Sudeste,Remoto,Não,5000,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 16:52:29,CLT,Masculino,Sul,Remoto,Não,5000,Analista de Testes,Pleno,Não,
2/23/2023 13:37:40,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Testes,Pleno,Não,
2/24/2023 12:38:41,PJ,Masculino,Sudeste,Remoto,Não,5000,Analista de Testes,Sênior,Sim,
2/26/2023 10:10:48,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Pleno,Não,
2/26/2023 11:03:55,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/26/2023 14:55:05,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",5000,Automatizador de Testes,Pleno,Não,
2/26/2023 16:58:59,CLT,Feminino,Sul,Remoto,Não,5000,Analista de Testes,Pleno,Não,Se fazemos testes automatizados ou não!
2/26/2023 17:28:13,CLT,Feminino,Sudeste,Remoto,Não,5000,Analista de Testes,Pleno,Não,
2/27/2023 1:04:07,CLT,Feminino,Sudeste,Remoto,Não,5000,Analista de Testes,Pleno,Não,
2/27/2023 7:24:00,PJ,Masculino,Sul,Híbrido (Presencial e Remoto),Não,5000,Analista de Testes,Júnior,Não,
3/1/2023 13:53:25,CLT,Feminino,Centro-Oeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",5000,Analista de Testes,Pleno,Não,
2/19/2023 15:00:24,PJ,Masculino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Não,Avançar senioridade 
2/21/2023 12:48:43,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Pleno,Sim,
2/9/2023 7:30:31,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Testes,Júnior,Não,
2/9/2023 9:27:09,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Testes,Pleno,Não,
2/9/2023 9:46:01,CLT,Feminino,Centro-Oeste,Remoto,Não,5000,Analista de Testes,Júnior,Não,
2/9/2023 9:54:00,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Pleno,Não,
2/11/2023 8:59:23,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Executor de Testes,Júnior,Não,
2/11/2023 9:16:06,CLT,Prefiro não dizer,Sudeste,Remoto,Não,5000,Analista de Qualidade (QA),Júnior,Não,
2/21/2023 11:47:34,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Sim,
2/21/2023 16:31:50,CLT,Masculino,Sudeste,Remoto,Não,5000,Analista de Testes,Sênior,Não,
2/24/2023 13:40:35,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 9:29:56,CLT,Feminino,Sul,Remoto,Não,5000,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 5:34:53,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/27/2023 6:47:26,PJ,Masculino,Nordeste,Remoto,Não,5000,Gerente de Testes,Sênior,Não,
3/1/2023 15:00:02,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",5000,Gerente de Qualidade (QA Manager),Sênior,Não,
2/9/2023 6:22:04,CLT,Masculino,Centro-Oeste,Remoto,Não,5000,Analista de Qualidade (QA),Pleno,Sim,
2/9/2023 7:19:55,CLT,Feminino,Nordeste,Remoto,Não,5000,Analista de Qualidade (QA),Pleno,Não,
2/10/2023 2:56:54,CLT,Feminino,Sudeste,Remoto,Não,5000,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/10/2023 10:00:41,PJ,Feminino,Centro-Oeste,Remoto,"Sim, entre 1 e 8 horas por semana",5000,Analista de Qualidade (QA),Júnior,Não,
2/10/2023 20:43:31,CLT,Masculino,Sudeste,Remoto,Não,5000,Analista de Testes,Pleno,Não,
2/10/2023 21:59:06,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",5000,Automatizador de Testes,Pleno,Não,
2/9/2023 10:59:32,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,4980,Analista de Qualidade (QA),Júnior,Não,
3/1/2023 10:31:05,CLT,Masculino,Nordeste,Remoto,Não,4950,Analista de Testes,Pleno,Não,
2/9/2023 8:07:52,CLT,Feminino,Norte,Híbrido (Presencial e Remoto),Não,4923,Líder de Testes,Júnior,Não,
2/14/2023 21:17:44,CLT,Masculino,Sul,Remoto,Não,4900,Analista de Qualidade (QA),Júnior,Não,
2/26/2023 16:11:25,CLT,Feminino,Sudeste,Presencial,Não,4900,Analista de Testes,Pleno,Não,
2/27/2023 13:08:59,CLT,Masculino,Sul,Remoto,Não,4900,Analista de Qualidade (QA),Pleno,Não,
2/26/2023 18:49:41,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",4897,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 6:29:30,CLT,Feminino,Sul,Remoto,Não,4896.72,Analista de Qualidade (QA),Pleno,Não,
2/24/2023 20:34:32,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4896,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/9/2023 7:36:20,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4888,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 17:28:20,CLT,Masculino,Sudeste,Remoto,Não,4855,Analista de Testes,Júnior,Não,Média salarial por cargo e média salarial entre quem trabalha com automação e apenas testes manuais
2/22/2023 16:02:34,CLT,Masculino,Sul,Presencial,Não,4851.35,Analista de Testes,Júnior,Não,
2/27/2023 6:48:38,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",4850,Automatizador de Testes,Pleno,Não,
2/9/2023 8:05:40,CLT,Feminino,Sudeste,Remoto,Não,4847.55,Analista de Testes,Júnior,Não,Diferença salarial entre gênero 
2/9/2023 16:11:28,CLT,Masculino,Sudeste,Remoto,Não,4847.55,Analista de Testes,Júnior,Não,
2/9/2023 7:25:07,CLT,Feminino,Sul,Remoto,Não,4800,Analista de Testes,Júnior,Não,
2/26/2023 9:20:24,CLT,Feminino,Sudeste,Remoto,Não,4800,Analista de Qualidade (QA),Júnior,Sim,
2/9/2023 12:15:30,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",4800,Automatizador de Testes,Pleno,Não,
2/26/2023 8:19:07,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4800,Analista de Qualidade (QA),Júnior,Não,Gostaria de saber qual região brasileira remunera melhor seus funcionários de teste
2/9/2023 12:32:18,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4800,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 14:45:25,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,4800,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 16:02:55,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4800,Analista de Qualidade (QA),Pleno,Sim,
2/9/2023 17:49:47,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,4800,Analista de Testes,Pleno,Não,
2/9/2023 19:31:43,CLT,Feminino,Sudeste,Remoto,Não,4800,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 21:18:39,PJ,Feminino,Sul,Remoto,Não,4800,Analista de Qualidade (QA),Pleno,Não,
2/12/2023 20:55:16,CLT,Feminino,Sudeste,Remoto,Não,4800,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 12:00:47,CLT,Masculino,Sul,Remoto,Não,4800,Analista de Qualidade (QA),Pleno,Não,
2/23/2023 9:48:47,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4800,Analista de Qualidade (QA),Pleno,Sim,
2/27/2023 11:11:11,CLT,Feminino,Sudeste,Remoto,Não,4800,Analista de Testes,Pleno,Não,
2/9/2023 19:32:24,CLT,Feminino,Sudeste,Remoto,Não,4800,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 14:47:59,CLT,Masculino,Sudeste,Remoto,Não,4800,Analista de Testes,Pleno,Não,
2/11/2023 5:50:06,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",4790,Analista de Testes,Pleno,Não,
2/9/2023 8:34:59,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4770,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 11:45:06,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4760,Analista de Testes,Pleno,Não,
2/9/2023 9:59:02,PJ,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4750,Analista de Testes,Pleno,Não,
3/1/2023 13:58:22,CLT,Masculino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",4744.63,Analista de Qualidade (QA),Pleno,Não,
2/16/2023 10:16:45,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, entre 1 e 8 horas por semana",4734.5,Analista de Qualidade (QA),Júnior,Não,
2/10/2023 5:03:21,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4707,Analista de Qualidade (QA),Júnior,Não,
3/1/2023 12:58:09,CLT,Feminino,Sudeste,Remoto,Não,4704.3,Analista de Qualidade (QA),Júnior,Não,Outras pessoas da mesma serioridade ganham menos do que na empresa onde trabalho
2/26/2023 17:05:38,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",4700,Analista de Testes,Pleno,Não,
2/10/2023 5:41:53,CLT,Masculino,Sudeste,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",4700,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:48:07,CLT,Feminino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4700,Analista de Qualidade (QA),Júnior,Não,
2/22/2023 11:42:55,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",4700,Automatizador de Testes,Júnior,Não,
2/22/2023 16:14:07,CLT,Masculino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",4677.74,Automatizador de Testes,Júnior,Sim,"Meu cargo foi de Analista de Negócios Junior, entretanto, além das responsabilidades de coleta de requisitos, e análises realizadas nos produtos da empresa, também era responsável pelo monitoramento dos produtos, realizando rotinas de cronjob nos produtos SaaS, através de testes automatizados, para acionamento rápido em caso de falhas em cenários críticos"
2/15/2023 11:52:27,CLT,Feminino,Sudeste,Remoto,Não,4666,Analista de Qualidade (QA),Júnior,Não,
2/23/2023 16:56:03,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4636,Analista de Testes,Pleno,Sim,
2/9/2023 10:52:06,CLT,Feminino,Sudeste,Remoto,Não,4601,Engenheiro de Qualidade (QA Engineer),Pleno,Não,
2/9/2023 6:59:49,CLT,Masculino,Nordeste,Remoto,Não,4600,Analista de Qualidade (QA),Pleno,Não,
2/15/2023 11:37:12,CLT,Feminino,Sul,Remoto,Não,4600,Analista de Testes,Pleno,Não,
2/23/2023 6:06:56,CLT,Feminino,Nordeste,Remoto,Não,4600,Analista de Testes,Pleno,Não,
2/26/2023 13:33:41,CLT,Feminino,Centro-Oeste,Remoto,Não,4600,Analista de Testes,Pleno,Não,
2/9/2023 16:38:03,CLT,Masculino,Nordeste,Remoto,Não,4600,Analista de Qualidade (QA),Pleno,Não,
2/22/2023 19:05:19,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",4600,Analista de Qualidade (QA),Pleno,Não,
2/24/2023 12:56:05,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),Não,4600,Analista de Qualidade (QA),Sênior,Não,
2/25/2023 11:31:29,CLT,Feminino,Sul,Remoto,Não,4600,Analista de Testes,Júnior,Não,
2/9/2023 10:09:46,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4537,Analista de Qualidade (QA),Pleno,Não,
2/26/2023 17:45:20,CLT,Masculino,Sul,Híbrido (Presencial e Remoto),"Sim, mais de 8 horas por semama",4535,Analista de Testes,Pleno,Não,
2/9/2023 12:06:12,CLT,Masculino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",4500,Analista de Testes,Júnior,Não,Trabalho remoto
2/11/2023 15:16:10,CLT,Feminino,Centro-Oeste,Remoto,Não,4500,Analista de Testes,Júnior,Não,"Eu automatiza, porém não uso no projeto que estou alocada O salário onde trabalho para JR tá em torno de 4000 até 5000"
2/9/2023 6:16:53,CLT,Feminino,Sudeste,Remoto,Não,4500,Engenheiro de Qualidade (QA Engineer),Júnior,Não,Salário de um Quality Assurance Enginieer Jr no exterior? Equal a qualificação necessária para conquistar uma vaga no exterior? 
2/9/2023 6:42:46,CLT,Masculino,Sul,Remoto,Não,4500,Analista de Testes,Pleno,Não,
2/9/2023 7:06:46,CLT,Feminino,Sudeste,Remoto,Não,4500,Analista de Qualidade (QA),Júnior,Não,
2/9/2023 7:18:48,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4500,Analista de Qualidade (QA),Sênior,Sim,
2/9/2023 7:55:06,CLT,Masculino,Sul,Remoto,Não,4500,Analista de Qualidade (QA),Pleno,Não,"A empresa na qual trabalho me deu oportunidade e em 8 meses consegui minha promocao a Pleno, alem de estar atuando em mais de um projeto regularmente"
2/9/2023 10:54:01,PJ,Masculino,Nordeste,Remoto,Não,4500,Analista de Qualidade (QA),Júnior,Não,
2/27/2023 6:44:25,CLT,Feminino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4500,Analista de Qualidade (QA),Júnior,Não,Visualizar a faixa salarial por nível de atuação
2/27/2023 8:56:28,CLT,Feminino,Centro-Oeste,Remoto,Não,4500,Analista de Qualidade (QA),Pleno,Não,
2/9/2023 6:36:37,CLT,Masculino,Nordeste,Remoto,Não,4500,Analista de Testes,Júnior,Não,
2/9/2023 6:46:02,CLT,Feminino,Nordeste,Remoto,Não,4500,Analista de Testes,Pleno,Não,
2/9/2023 8:38:23,CLT,Feminino,Sudeste,Remoto,Não,4500,Analista de Testes,Júnior,Não,
2/9/2023 21:25:25,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,4500,Analista de Testes,Júnior,Não,
2/10/2023 16:01:11,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4500,Analista de Qualidade (QA),Pleno,Não,Salário médio para pleno 
2/11/2023 14:17:05,CLT,Feminino,Sudeste,Remoto,Não,4500,Analista de Testes,Pleno,Não,
2/11/2023 22:44:46,CLT,Masculino,Centro-Oeste,Remoto,"Sim, mais de 8 horas por semama",4500,Analista de Qualidade (QA),Júnior,Não,
2/20/2023 17:45:27,CLT,Feminino,Sudeste,Remoto,"Sim, mais de 8 horas por semama",4500,Engenheiro de Qualidade (QA Engineer),Júnior,Não,"Espero ter a média de todas as perguntas obtidas Tenho um Ponto, estou há Mai's de 1 ano sem ajuste salarial Talvez Seria um Ponto interessante de perguntar 
Já era pleno, voltei pra junior para atuar em automação e aprender Mas na prática vi que o fato de ter experiência na área em geral e até liderança me ajudou muito, aprendi rápido, já repasso conhecimento há uns 8 meses, todos falam que sou pleno, mas não mudam o cargo Queria saber se na média as empresas tem desvalorizado assim, outro Ponto é que pro que eu ia Fazer dava pra ter me contratado já como pleno, mas a Empresa não foi justa comigo Percebo que mulheres geralmente se subestimam Triste, aprendi Minha lição com Mt dor Se puder pegar esse tipo de dado ia ser interessante"
2/26/2023 18:12:10,CLT,Feminino,Sul,Remoto,"Sim, entre 1 e 8 horas por semana",4500,Analista de Testes,Júnior,Não,
2/27/2023 8:04:30,CLT,Feminino,Sudeste,Remoto,Não,4500,Analista de Qualidade (QA),Pleno,Não,
2/27/2023 18:03:04,CLT,Feminino,Nordeste,Remoto,Não,4500,Analista de Qualidade (QA),Pleno,Não,
3/2/2023 7:06:20,CLT,Masculino,Sul,Presencial,"Sim, entre 1 e 8 horas por semana",4500,Analista de Qualidade (QA),Júnior,Não,Salários médios para automatizadores de testes para aplicações mobile
2/26/2023 17:17:39,CLT,Feminino,Sudeste,Remoto,Não,4500,Engenheiro de Qualidade (QA Engineer),Pleno,Não,"Salário entre QA, demissões e modelos de trabalho "
3/6/2023 13:02:34,CLT,Masculino,Nordeste,Remoto,"Sim, entre 1 e 8 horas por semana",4491,Analista de Testes,Pleno,Não,
2/9/2023 9:05:02,CLT,Feminino,Sul,Híbrido (Presencial e Remoto),Não,4469,Analista de Qualidade (QA),Júnior,Não,
2/12/2023 9:54:50,PJ,Masculino,Nordeste,Remoto,Não,4450,Analista de Testes,Pleno,Não,
2/15/2023 19:45:40,CLT,Feminino,Centro-Oeste,Remoto,Não,4439,Engenheiro de Qualidade (QA Engineer),Júnior,Não,
2/23/2023 13:22:55,CLT,Masculino,Sul,Remoto,Não,4400,Analista de Testes,Pleno,Não,
2/10/2023 7:01:46,PJ,Feminino,Sul,Remoto,Não,4370,Analista de Qualidade (QA),Júnior,Não,
2/16/2023 15:40:47,CLT,Feminino,Sudeste,Remoto,Não,4356,Analista de Testes,Pleno,Não,
2/12/2023 2:52:50,CLT,Feminino,Centro-Oeste,Remoto,Não,4350,Analista de Testes,Júnior,Não,
2/14/2023 22:28:48,CLT,Feminino,Sudeste,Remoto,Não,4345,Analista de Testes,Júnior,Não,Média salarial do mercado por senioridade
2/9/2023 15:47:41,CLT,Feminino,Nordeste,Remoto,"Sim, mais de 8 horas por semama",4339.76,Automatizador de Testes,Júnior,Não,
2/9/2023 14:02:27,CLT,Feminino,Sudeste,Remoto,Não,4332,Analista de Qualidade (QA),Pleno,Sim,
2/22/2023 8:23:46,CLT,Masculino,Norte,Remoto,"Sim, entre 1 e 8 horas por semana",4320,Analista de Testes,Júnior,Não,
2/26/2023 8:20:44,CLT,Feminino,Nordeste,Remoto,Não,4320,Analista de Qualidade (QA),Júnior,Não,
3/7/2023 10:17:46,CLT,Masculino,Sudeste,Remoto,"Sim, entre 1 e 8 horas por semana",4309,Analista de Testes,Júnior,Não,Aguardar gestor dar aumento e reconhecimento nas avaliações de desempenho ou pedir o aumento com uma apresentação de resultados? E Como lidar com negativas de solicitação de aumento salarial?
